Scr_port,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,Attack_label,Derived_Attack_Class
55159.0,9500.0,2,11,0.000935,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,2139.037433,89839.57219,0.5,0.5,0.523809524,0.476190476,2.123,3.194630026,1.799,0.601738315,1.67,0.540906646,0.252,0.114087686,94.154,4.143605194,9.6,2.009975124,0.0,0.0,9.6,2.009975124,0.244,0.012806248,912568.4,917.5122016,0.599,0.489089971,1244.261,127.9829562,0,0,0,0,0,0,0,0,1,mqtt_iot
38451.0,5683.0,3,0,0.02924,88.0,258.0,1,0.0,False,False,False,True,False,False,False,4.0,200.0,4.0,370.0,916.0,8.0,273.5978112,31326.94938,0.5,0.5,0.31441048,0.68558952,5.077,4.020209074,2.727,1.463967554,2.422,1.202113139,0.681,0.49098778,89.092,5.015645123,22.9,20.72896524,18.6,19.78484268,4.3,2.1,0.76,0.03,914227.2,2700.844194,1.0,0.632455532,1785.3,269.5793204,0,0,0,0,0,0,0,0,1,industrial_control
50990.0,5683.0,3,0,0.003896,10.0,21.0,1,0.0,False,False,False,True,False,False,False,1.0,38.0,1.0,49.0,118.0,2.0,513.3470226,30287.47433,0.5,0.5,0.406779661,0.593220339,3.932,6.974771394,3.768,3.900237941,2.075,1.441244254,0.075,0.114564392,90.15,10.44911671,3.4,0.916515139,0.0,0.0,3.4,0.916515139,1.175,0.070887234,907694.4,6749.101795,0.9,0.943398113,1382.772,327.3512423,0,0,0,0,0,0,1,0,0,benign
54870.0,80.0,2,4,0.000506,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3952.56917,197628.4585,0.5,0.5,0.6,0.4,13.171,11.27636151,3.349,1.847416845,2.817,1.699829697,1.013,2.618408104,79.648,14.91178715,11.9,10.6061303,8.3,10.02047903,3.6,2.289104628,1.394,0.109013761,913532.8,4025.894902,1.3,2.685144316,1650.2,383.4187789,0,0,0,0,0,0,0,0,1,web_access
47280.0,5683.0,3,0,0.026651,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,150.0881768,17185.09624,0.5,0.5,0.31441048,0.68558952,6.486,6.076038512,2.004,1.082517436,3.169,1.423653399,17.561,22.4487231,70.781,19.52590149,22.3,13.7698947,7.7,10.82635673,14.6,10.83697375,0.678,0.019899749,917606.0,1678.957057,2.4,3.104834939,1811.9,386.2337246,0,0,0,0,0,0,0,0,1,industrial_control
44054.0,5683.0,3,0,0.013472,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,296.912114,33996.43705,0.5,0.5,0.31441048,0.68558952,4.112,5.019619109,2.457,1.179559664,2.026,1.194112223,2.468,5.2819273,88.935,7.295101439,12.5,7.592759709,0.1,0.3,12.4,7.631513611,1.26,0.01,915602.0,2563.757399,0.0,0.0,1410.5,348.4853655,0,0,0,0,0,0,0,0,1,industrial_control
44070.0,80.0,2,4,0.20442,131.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,451.0,5.0,578.0,1470.0,11.0,53.81078172,7191.077194,0.545454545,0.454545455,0.395918367,0.604081633,5.267,3.905570509,6.22,1.698752483,5.206,1.464200806,0.126,0.126031742,83.177,5.800055258,7.0,6.618156843,1.6,4.8,5.4,5.33291665,0.627,0.03822303,922081.2,2043.779284,1.7,2.794637722,2436.4,302.504281,1,5,0,0,0,0,0,0,1,web_access
34454.0,80.0,2,4,0.101635,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,10.0,7844.0,5.0,760.0,16436.0,15.0,147.5869533,161715.9443,0.666666667,0.333333333,0.923825748,0.076174252,2.474,1.717837012,2.138,2.149575772,2.832,1.470835137,0.329,0.161397026,92.232,3.825236725,9.6,1.428285686,0.1,0.3,9.5,1.431782106,1.514,0.060530984,915801.2,4840.183154,10.1,7.133722731,1745.7,295.6755147,0,0,1,1,1,1,0,1,1,auth_privilege
54096.0,5683.0,3,0,0.005977,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,334.6160281,40823.15543,0.5,0.5,0.286885246,0.713114754,2.808,2.861491919,3.365,3.767044598,2.08,1.082774215,0.253,0.159752934,91.495,4.834977249,14.1,9.533624704,0.0,0.0,14.1,9.533624704,0.667,0.021,907440.0,1463.38457,1.0,0.0,1554.5,259.8769901,0,0,0,0,0,0,0,0,1,industrial_control
41788.0,80.0,2,4,0.215147,135.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,455.0,5.0,578.0,1478.0,11.0,51.12783353,6869.721632,0.545454545,0.454545455,0.399188092,0.600811908,10.572,7.240637817,7.65,2.0340059,5.555,1.797599789,1.092,1.898171752,75.13,10.64913048,43.6,86.8,39.1,87.15096098,4.5,4.5,2.357,0.021,921209.6,2460.292145,0.8,0.4,2895.5,372.5966318,0,0,0,0,0,0,0,0,1,web_access
44482.0,53.0,3,2,0.000201,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,9950.248756,1094527.363,0.5,0.5,0.5,0.5,5.764,5.946271437,1.045,0.811014796,2.112,1.135911968,0.84,0.959166305,90.242,7.570718328,27.5,22.8046048,18.6,22.57963684,8.9,1.044030651,1.245,0.018027756,915041.2,2478.298158,1.8,2.481934729,1997.6,316.1316814,0,0,0,0,0,0,0,0,1,dns
50828.0,265.0,2,11,2.1e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,95238.09524,4761904.762,0.5,0.5,0.6,0.4,5.239,5.512887537,2.142,1.587229032,2.528,1.376428712,0.152,0.170105849,89.94,7.740448307,3.904,1.556529473,0.607,1.525333078,3.297,0.642620417,0.399,0.019209373,911747.6,1624.674195,0.9,0.538516481,1541.2,250.7025329,0,0,0,0,0,0,0,0,1,mqtt_iot
52215.0,53.0,3,2,5.8e-05,35.0,35.0,1,0.0,False,False,False,True,False,False,False,1.0,63.0,1.0,63.0,196.0,2.0,34482.75862,3379310.345,0.5,0.5,0.5,0.5,8.939,4.082740379,1.344,1.349171598,3.03,1.318499147,0.43,0.254754784,86.261,5.500649871,13.1,10.36773842,3.5,10.5,9.6,1.2,1.373,0.070434367,907841.2,526.9475875,3.7,2.570992026,1796.7,285.3685512,0,0,1,1,1,1,0,1,0,benign
34416.0,25.0,2,14,0.611087,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,39.27427682,4523.087547,0.5,0.5,0.639652677,0.360347323,2.155,3.758287509,1.37,1.433268991,1.694,0.681354533,0.404,0.258503385,94.377,5.582082138,16.1,12.22661032,4.1,11.03131905,12.0,7.238784428,0.389,0.019209373,916401.6,1977.954661,1.5,1.857417562,1164.3,239.1259292,0,0,0,0,0,0,0,0,1,other_attack
60231.0,1880.0,2,16,0.022348,296.0,276.0,1,0.0,True,True,True,True,True,False,False,5.0,564.0,5.0,544.0,1680.0,10.0,447.4673349,75174.51226,0.5,0.5,0.511904762,0.488095238,15.52,7.588287027,12.386,3.270333928,7.483,1.641432606,0.103,0.126178445,64.509,10.09342008,6.5,7.256031973,0.4,0.663324958,6.1,7.395268758,1.51,0.02,915729.6,2103.835887,8.5,4.801041554,2827.2,356.7637313,0,0,0,0,0,0,0,0,1,mqtt_iot
46374.0,5683.0,3,0,0.0139,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,143.8848921,17553.95683,0.5,0.5,0.286885246,0.713114754,9.133,6.459716789,2.722,1.385588684,2.975,2.3630584,0.276,0.136323146,84.892,9.413353069,12.5,4.609772229,3.8,4.53431362,8.7,1.187434209,0.512,0.025612497,919997.2,2030.12043,1.0,0.0,1781.1,294.1300563,0,0,0,0,0,0,0,0,1,industrial_control
57682.0,5683.0,3,0,0.009949,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,201.0252287,24525.0779,0.5,0.5,0.286885246,0.713114754,5.809,5.497449318,2.29,1.125308846,2.473,1.36660199,0.381,0.472449997,89.05,7.57739797,14.1,15.30653455,8.7,15.40811475,5.4,5.33291665,0.925,0.052201533,916607.2,2116.061852,0.8,0.748331477,1680.1,355.2670686,0,0,0,0,0,0,0,0,1,industrial_control
42020.0,80.0,2,4,0.071829,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,10.0,7844.0,5.0,760.0,16436.0,15.0,208.8293029,228821.2282,0.666666667,0.333333333,0.923825748,0.076174252,5.1,2.536592202,1.062,0.554973873,3.966,1.602337043,0.379,0.345932074,89.492,3.580516164,11.5,3.383784863,1.4,2.939387691,10.1,2.42693222,0.367,0.021,922212.4,1534.304742,1.598,3.199755616,1343.659,282.5697198,0,0,1,1,1,1,0,1,1,auth_privilege
49248.0,80.0,2,4,0.004124,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,2424.830262,563045.5868,0.6,0.4,0.270456503,0.729543497,11.613,5.632685061,3.17,2.395307913,3.841,1.047019102,0.329,0.198869304,81.046,8.220449136,9.6,1.428285686,0.0,0.0,9.6,1.428285686,0.909,0.020223748,905608.0,1985.746812,2.0,0.447213595,1735.4,203.0552634,0,0,1,1,0,1,0,1,1,auth_privilege
50225.0,5683.0,3,0,0.012227,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,327.1448434,37458.08457,0.5,0.5,0.31441048,0.68558952,7.854,9.988815946,2.178,1.50111825,2.706,1.513639323,15.539,19.84525659,71.721,19.44847164,24.2,18.58386397,19.0,19.58570908,5.2,6.273754857,0.905,0.035,912792.0,3352.020525,2.2,4.019950248,1945.3,608.2343381,0,0,0,0,0,0,0,0,1,industrial_control
44794.0,80.0,2,4,0.000509,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3929.273084,196463.6542,0.5,0.5,0.6,0.4,5.408,7.435904518,2.762,1.799104222,1.672,1.199431532,1.368,3.103490938,88.791,8.962210051,9.9,1.374772708,0.1,0.3,9.8,1.4,0.483,0.061326992,899240.0,1620.22517,0.4,0.8,991.0,67.13866248,0,0,0,0,0,0,0,0,1,web_access
57562.0,80.0,2,4,0.000457,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,4376.367615,218818.3807,0.5,0.5,0.6,0.4,8.341,8.365289535,1.137,0.61256918,2.048,1.21591776,0.1,0.122474487,88.375,8.48325203,3.4,1.2,0.0,0.0,3.4,1.2,1.505,0.065,903992.0,2475.228959,1.4,0.916515139,1067.6,167.4892235,0,0,0,0,0,0,0,0,1,web_access
46637.0,5683.0,3,0,26.630952,1124.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,0.0,0.0,2304.0,2.0,0.075100582,86.51587071,1.0,0.0,1.0,0.0,27.917,6.274532732,1.923,1.329270853,11.02,1.293011988,0.053,0.106023582,59.086,7.609799209,3.0,0.0,0.0,0.0,3.0,0.0,2.44,0.02,917996.8,2352.871811,0.0,0.0,16158.9,1018.095914,0,0,0,0,0,0,1,0,1,host_process
55507.0,53.0,3,2,0.000154,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,12987.01299,1428571.429,0.5,0.5,0.5,0.5,7.717,8.711056251,1.532,1.616389804,2.524,1.809100329,0.735,0.596024328,87.494,11.52040121,36.5,30.13718633,21.5,30.41134657,15.0,7.307530363,0.613,0.023685439,915152.8,3089.625893,0.0,0.0,1668.0,339.9632333,0,0,0,0,0,0,0,0,1,dns
49186.0,80.0,2,4,0.206558,135.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,455.0,5.0,578.0,1478.0,11.0,53.25380765,7155.375246,0.545454545,0.454545455,0.399188092,0.600811908,6.357,5.462047327,8.553,1.971547869,5.705,2.071638241,0.231,0.212011792,79.157,8.26083658,12.4,9.361623791,9.0,9.359487165,3.4,0.663324958,0.642,0.065543878,920924.4,2986.233186,0.8,0.4,2653.5,289.8986892,0,0,0,0,0,0,0,0,1,web_access
60419.0,5683.0,3,0,0.021768,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,183.7559721,21040.0588,0.5,0.5,0.31441048,0.68558952,7.736,8.425201719,3.243,1.424317731,3.525,1.872043002,0.43,0.477912126,85.069,11.19311882,11.8,6.675327707,2.2,6.6,9.6,1.907878403,0.755,0.020615528,916996.4,1620.639331,0.6,0.489897949,1933.3,312.0416799,0,0,0,0,0,0,0,0,1,industrial_control
50600.0,25.0,2,14,0.573704,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,41.83341932,4817.815459,0.5,0.5,0.639652677,0.360347323,6.352,5.885763842,2.904,1.802577044,3.078,1.714927404,5.151,10.9565893,82.51,15.1678423,14.9,15.3,5.3,7.590125164,9.6,13.88668427,0.585,0.032015621,916068.0,1521.91143,1.0,1.732050808,1521.4,355.6192346,0,0,0,0,0,0,0,0,1,other_attack
36272.0,49161.0,2,12,7.6e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,26315.78947,1105263.158,0.5,0.5,0.523809524,0.476190476,5.248,6.986845926,1.855,1.391684231,2.438,1.386966474,0.559,0.569481343,89.903,8.932466681,23.8,17.74147683,12.4,18.68796404,11.4,5.003998401,0.282,0.019899749,918452.0,2396.84259,1.8,2.13541565,1299.6,194.1866113,0,0,0,0,0,0,0,0,1,industrial_control
47601.0,53.0,3,2,0.000265,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,7547.169811,830188.6792,0.5,0.5,0.5,0.5,3.964,5.07646767,2.402,1.270840667,2.276,0.86436335,0.1,0.122474487,91.258,6.630541154,20.3,21.74879307,5.8,7.110555534,14.5,17.73273809,0.445,0.083815273,915682.8,1312.406096,0.0,0.0,1415.0,314.8787068,0,0,0,0,0,0,0,0,1,dns
57011.0,80.0,2,4,0.044548,622.0,693.0,1,0.0,True,True,True,True,True,False,False,7.0,994.0,5.0,961.0,3270.0,12.0,269.3723624,73403.96875,0.583333333,0.416666667,0.494189602,0.505810398,5.521,5.391128732,4.289,1.788823356,3.312,1.34949472,0.1,0.122474487,86.779,6.29230395,3.4,0.916515139,0.0,0.0,3.4,0.916515139,0.689,0.036455452,914535.6,2338.277965,0.8,0.4,1616.9,146.949277,1,5,0,0,0,0,0,0,1,web_access
32950.0,80.0,2,4,0.111635,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,11.0,7884.0,6.0,812.0,16528.0,17.0,152.2819904,148053.9257,0.647058824,0.352941176,0.921103582,0.078896418,4.891,3.942928987,1.674,0.722899716,2.429,1.589398943,0.354,0.284154887,90.653,5.820438214,41.8,84.69096764,38.5,85.80005828,3.3,1.615549442,1.501,0.083240615,915324.8,1956.015378,2.9,4.657252409,1566.0,262.566563,0,0,1,1,1,1,0,1,1,auth_privilege
50660.0,5683.0,3,0,43.021621,1124.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,0.0,0.0,2304.0,2.0,0.046488253,53.55446742,1.0,0.0,1.0,0.0,28.374,6.281132382,3.903,3.711770602,11.922,3.683742119,1.378,3.624215225,54.424,11.45195023,10.3,7.523961722,6.9,7.231182476,3.4,0.916515139,2.379,0.051855569,915393.2,7223.433433,0.9,2.7,16103.7,3880.18376,0,0,0,0,0,0,1,0,1,host_process
59150.0,80.0,2,4,0.217922,135.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,455.0,5.0,578.0,1478.0,11.0,50.47677609,6782.243188,0.545454545,0.454545455,0.399188092,0.600811908,7.566,3.479448807,6.563,1.807750259,9.421,8.028851039,13.681,20.70136394,62.767,27.37328992,19.8,16.28373422,11.1,11.75967687,8.7,11.88318139,2.304,1.516747837,918096.4,2262.275279,0.8,0.4,2772.7,190.3118756,1,5,0,0,0,0,0,0,1,web_access
58002.0,53.0,3,2,58.131208,13267.0,22870.0,1,0.0,False,False,False,True,False,False,False,146.0,17355.0,143.0,26874.0,80366.0,289.0,4.971512032,1382.493204,0.505190311,0.494809689,0.38103178,0.61896822,2.392,3.581954215,1.789,1.065386784,2.644,1.032329405,0.227,0.176751238,92.949,5.329195906,7.9,5.752390807,3.9,4.635730795,4.0,2.19089023,0.947,0.055506756,910957.2,3101.821426,1.6,1.743559577,1384.1,456.5664136,0,0,0,0,0,0,0,0,1,dns
64889.0,5683.0,3,0,0.00479,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,417.5365344,50939.4572,0.5,0.5,0.286885246,0.713114754,6.826,5.70596565,2.004,1.457684465,2.206,1.410696282,7.047,15.0047846,81.917,14.45743549,18.6,13.07822618,12.5,12.24948979,6.1,3.112876483,0.403,0.017916473,916053.6,1773.395568,1.0,0.632455532,1667.2,335.5618572,0,0,0,0,0,0,0,0,1,industrial_control
56178.0,80.0,2,4,0.210589,135.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,455.0,5.0,578.0,1478.0,11.0,52.23444719,7018.410268,0.545454545,0.454545455,0.399188092,0.600811908,7.138,5.527183369,7.536,1.473174803,6.479,2.294774281,2.187,5.898754191,76.66,10.01839907,6.3,6.213694553,1.0,1.732050808,5.3,5.967411499,0.529,0.027730849,918432.4,3070.701001,0.8,0.4,2683.8,317.3974795,1,5,0,0,0,0,0,0,1,web_access
53048.0,80.0,2,4,0.004576,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,2185.314685,507430.0699,0.6,0.4,0.270456503,0.729543497,12.384,7.87212195,3.769,2.627662269,3.711,2.230082734,6.852,10.5190511,73.288,14.36656243,13.7,11.95867886,0.2,0.6,13.5,11.368817,1.179,0.193414064,910680.8,1902.494194,0.799,0.748070184,1378.056,240.1231106,0,0,1,1,0,1,0,1,1,auth_privilege
52662.0,5683.0,3,0,0.010808,88.0,258.0,1,0.0,False,False,False,True,False,False,False,4.0,200.0,4.0,370.0,916.0,8.0,740.19245,84752.03553,0.5,0.5,0.31441048,0.68558952,5.537,5.911769701,2.136,1.251856222,2.832,2.281595056,0.05,0.1,89.445,8.736079498,3.5,1.5,0.0,0.0,3.5,1.5,0.698,0.08109254,921395.2,1589.276867,0.0,0.0,1890.1,480.0736298,0,0,0,0,0,0,0,0,1,industrial_control
53742.0,25.0,2,14,0.583926,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,41.10109843,4733.476502,0.5,0.5,0.639652677,0.360347323,3.459,2.785991565,2.123,1.625595583,1.843,0.923905298,1.669,3.211393623,90.904,4.590065795,11.1,5.243090692,0.0,0.0,11.1,5.243090692,0.446,0.064373908,912590.4,652.0937356,4.2,8.482924024,1403.0,444.8258086,0,0,0,0,0,0,0,0,1,other_attack
46044.0,5683.0,3,0,0.023222,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,172.2504522,19722.67677,0.5,0.5,0.31441048,0.68558952,6.554,5.578414112,2.475,1.03387862,2.807,1.856561607,2.455,6.273798291,85.708,12.12427053,9.6,1.496662955,0.0,0.0,9.6,1.496662955,1.25,0.03,914772.0,1860.716421,0.0,0.0,1460.2,229.6857854,0,0,0,0,0,0,0,0,1,industrial_control
33667.0,888.0,2,11,1.3e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,153846.1538,6461538.462,0.5,0.5,0.523809524,0.476190476,5.543,3.477513623,1.896,0.952514567,2.424,1.080945882,0.681,0.491028512,89.456,4.84059955,11.3,10.09009415,8.1,10.23181313,3.2,0.6,0.685,0.015,911984.4,1930.668237,0.9,0.538516481,1436.8,305.4091682,0,0,0,0,0,0,0,0,1,mqtt_iot
38410.0,53.0,3,2,0.004131,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,1936.5771,205277.1726,0.5,0.5,0.5,0.5,5.768,9.008717778,1.656,1.308550343,2.138,1.980867487,3.846,8.658277196,86.592,14.28281681,21.8,19.88366163,15.4,18.54831529,6.4,7.418894796,0.674,0.042,915395.6,1148.139991,1.0,0.632455532,1338.7,338.5073264,0,0,0,0,0,0,0,0,1,dns
51976.0,80.0,2,4,0.208318,139.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,459.0,5.0,578.0,1486.0,11.0,52.80388637,7133.325013,0.545454545,0.454545455,0.402422611,0.597577389,9.732,4.592634974,8.242,2.850374712,6.224,1.459576651,0.307,0.358302944,75.494,7.757618449,25.827,26.89901784,17.424,18.93573299,8.403,13.26815892,1.647,0.050209561,918959.6,1914.44651,0.9,0.538516481,2676.4,483.9799996,1,5,0,0,0,0,0,0,1,web_access
53188.0,53.0,3,2,0.00033,82.0,82.0,1,0.0,False,False,False,True,False,False,False,2.0,138.0,2.0,138.0,440.0,4.0,12121.21212,1333333.333,0.5,0.5,0.5,0.5,2.077,0.488406593,1.371,0.607938319,1.873,0.556741412,0.101,0.123729544,94.582,0.991290069,5.3,5.441507144,0.0,0.0,5.3,5.441507144,0.67,0.03,910777.6,809.7035507,1.3,1.187434209,1480.0,206.1848685,0,0,0,0,0,0,0,0,1,dns
56093.0,5683.0,3,0,0.011479,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,348.4624096,39898.9459,0.5,0.5,0.31441048,0.68558952,8.963,6.770169939,1.971,1.200870101,2.731,1.360789844,3.458,8.290834457,82.88,10.47731454,26.661,18.22263123,11.298,16.82995056,15.363,9.036255917,0.709,0.023430749,915790.4,3162.53731,1.0,0.632455532,1531.1,240.2021857,0,0,0,0,0,0,0,0,1,industrial_control
50024.0,53.0,3,2,0.000337,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,5934.718101,652818.9911,0.5,0.5,0.5,0.5,2.057,0.615825462,1.166,0.304538996,1.447,0.700057855,0.252,0.390532969,95.079,1.209301038,5.1,3.832753579,0.0,0.0,5.1,3.832753579,0.405,0.035,915106.0,372.8774598,0.8,0.4,1382.9,287.339329,0,0,0,0,0,0,0,0,1,dns
37772.0,5683.0,3,0,37.336589,1124.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,0.0,0.0,2304.0,2.0,0.053566757,61.70890437,1.0,0.0,1.0,0.0,29.633,10.48755839,4.854,4.379719626,14.259,3.513421267,0.026,0.078,51.23,13.54461664,3.0,0.0,0.0,0.0,3.0,0.0,2.277,0.075106591,912097.2,6132.36269,0.0,0.0,13321.8,2278.344873,0,0,0,0,0,0,1,0,1,host_process
34834.0,80.0,2,4,0.000547,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3656.30713,182815.3565,0.5,0.5,0.6,0.4,7.053,7.544547766,1.794,0.936687781,1.388,1.062090392,0.2,0.15,89.562,8.074055734,11.1,3.330165161,2.0,3.492849839,9.1,1.757839583,0.746,0.042,915494.0,2383.20339,0.4,0.8,1187.2,137.5338504,0,0,0,0,0,0,0,0,1,web_access
48325.0,5683.0,3,0,95.235602,1686.0,0.0,1,0.0,False,False,False,True,False,False,False,3.0,1770.0,0.0,0.0,3456.0,3.0,0.031500825,36.28895001,1.0,0.0,1.0,0.0,26.243,4.767370449,2.049,1.387756823,11.083,2.220536197,0.313,0.453035319,60.316,7.667274874,9.6,8.845337755,0.1,0.3,9.5,8.879752249,2.545,0.025,919229.2,2155.483463,0.0,0.0,16112.1,735.3966889,0,0,0,0,0,0,1,0,1,host_process
40656.0,5214.0,2,11,8.2e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,24390.2439,1024390.244,0.5,0.5,0.523809524,0.476190476,9.295,6.078908208,2.191,1.482406489,2.87,1.915792264,0.657,0.393015267,84.988,9.054121492,27.0,22.39196284,16.1,23.03236853,10.9,6.759437846,0.755,0.015,913169.2,2153.589785,2.5,4.566180023,1561.8,461.1558955,0,0,1,1,0,1,0,1,1,auth_privilege
51385.0,3007.0,2,11,0.000267,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,7490.636704,314606.7416,0.5,0.5,0.523809524,0.476190476,1.015,0.879627762,1.572,0.869503306,1.724,0.44612106,0.456,0.191426226,95.234,1.396697533,10.0,1.264911064,0.0,0.0,10.0,1.264911064,0.48,0.02,913052.8,3593.404091,1.0,0.0,1273.1,295.1414746,0,0,0,0,0,0,0,0,1,mqtt_iot
53333.0,53.0,3,2,0.000185,37.0,37.0,1,0.0,False,False,False,True,False,False,False,1.0,65.0,1.0,65.0,204.0,2.0,10810.81081,1102702.703,0.5,0.5,0.5,0.5,4.295,9.038988052,1.109,0.625083194,2.366,1.119564201,0.125,0.125,92.108,10.5144784,4.4,3.611094017,0.0,0.0,4.4,3.611094017,0.555,0.025,909547.6,3792.250814,0.4,1.2,1083.2,234.3056978,0,0,0,0,0,0,0,0,0,benign
51450.0,25.0,2,14,0.62835,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,38.19527333,4398.822312,0.5,0.5,0.639652677,0.360347323,8.14,7.226411281,2.128,1.305969372,2.453,1.268495566,0.936,1.347658711,86.345,8.864793568,28.7,24.81954875,18.0,24.60894146,10.7,14.1,0.24,0.01,915406.0,1228.09283,0.8,0.871779789,1524.2,411.5047509,0,0,0,0,0,0,0,0,1,other_attack
51580.0,5683.0,3,0,5.52589,1124.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,0.0,0.0,2304.0,2.0,0.361932648,416.9464104,1.0,0.0,1.0,0.0,28.932,7.74943327,2.702,1.567761461,11.094,2.899873101,0.23,0.13935566,57.043,10.83988196,9.4,1.743559577,0.0,0.0,9.4,1.743559577,1.97,0.04,918024.4,2510.615192,0.0,0.0,9862.159,2676.117171,0,0,0,0,0,0,1,0,1,host_process
26186.0,53.0,3,2,0.000246,35.0,35.0,1,0.0,False,False,False,True,False,False,False,1.0,63.0,1.0,63.0,196.0,2.0,8130.081301,796747.9675,0.5,0.5,0.5,0.5,5.081,6.566403049,3.599,2.278887667,2.204,1.515877304,0.482,0.282835641,88.637,9.351272694,15.872,7.70840165,3.1,5.957348403,12.772,6.878652194,0.47,0.02,916087.2,2200.701561,0.6,0.489897949,1564.1,180.2628359,0,0,0,0,0,0,0,0,0,benign
